source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,comm_samp,noteworthy_env_cond,replicate,size_frac_low,size_frac_up,depth,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,samp_size_mass,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,seq_batch,failure,failure_comment,ENA_accession_number_sample,source_mat_id
EMOBON-220322-BPNS-So3-Micro-B1,EMOBON metagenome sediment sample from station BPNS collected on 2022-03-22 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2022-03-22 00:00:00,BPNS_So_220322,Rune Lagaisse,0000-0001-9191-9140,NA,micro,,blank_1,NA,NA,20,NA,SoSOP3,Problem with underway data,2022-03-23 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_43
EMOBON-220322-BPNS-So3-Micro-B2,EMOBON metagenome sediment sample from station BPNS collected on 2022-03-22 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2022-03-22 00:00:00,BPNS_So_220322,Rune Lagaisse,0000-0001-9191-9140,NA,micro,,blank_2,NA,NA,20,NA,SoSOP3,Problem with underway data,2022-03-23 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_44
EMOBON-220420-BPNS-So3-Micro-R1,EMOBON metagenome sediment sample from station BPNS collected on 2022-04-20 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-04-20 00:00:00,BPNS_So_220420,Annelien Rigaux,NA,ebb_tide,micro,,1,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-04-21 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,2022-09-26 00:00:00,2022-09-30 00:00:00,-70,2023-07-18 00:00:00,2023-07-18 00:00:00,batch_3,,,,EMOBON_BPNS_So_45
EMOBON-220420-BPNS-So3-Micro-R2,EMOBON metagenome sediment sample from station BPNS collected on 2022-04-20 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-04-20 00:00:00,BPNS_So_220420,Annelien Rigaux,NA,ebb_tide,micro,,2,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-04-21 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,2022-09-26 00:00:00,2022-09-30 00:00:00,-70,2023-07-18 00:00:00,2023-07-18 00:00:00,batch_3,,,,EMOBON_BPNS_So_46
EMOBON-220420-BPNS-So3-Micro-R3,EMOBON metagenome sediment sample from station BPNS collected on 2022-04-20 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-04-20 00:00:00,BPNS_So_220420,Annelien Rigaux,NA,ebb_tide,micro,,3,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-04-21 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_47
EMOBON-220420-BPNS-So3-Micro-R4,EMOBON metagenome sediment sample from station BPNS collected on 2022-04-20 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-04-20 00:00:00,BPNS_So_220420,Annelien Rigaux,NA,ebb_tide,micro,,4,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-04-21 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_48
EMOBON-220420-BPNS-So3-Micro-B1,EMOBON metagenome sediment sample from station BPNS collected on 2022-04-20 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2022-04-20 00:00:00,BPNS_So_220420,Annelien Rigaux,NA,NA,micro,,blank_1,NA,NA,20,NA,SoSOP3,Problem with underway data,2022-04-21 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_49
EMOBON-220420-BPNS-So3-Micro-B2,EMOBON metagenome sediment sample from station BPNS collected on 2022-04-20 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2022-04-20 00:00:00,BPNS_So_220420,Annelien Rigaux,NA,NA,micro,,blank_2,NA,NA,20,NA,SoSOP3,Problem with underway data,2022-04-21 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_50
EMOBON-220420-BPNS-So3-Macro-R1,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-04-20 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-04-20 00:00:00,BPNS_So_220420,Annelien Rigaux,NA,ebb_tide,macro,,1,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-04-21 00:00:00,MSO LifeWatch Lab -20 Freezer 3,-20,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,2022-09-26 00:00:00,2022-09-30 00:00:00,4,2023-06-01 00:00:00,2023-06-01 00:00:00,batch_3,,,,EMOBON_BPNS_So_51
EMOBON-220420-BPNS-So3-Macro-R2,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-04-20 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-04-20 00:00:00,BPNS_So_220420,Annelien Rigaux,NA,ebb_tide,macro,,2,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-04-21 00:00:00,MSO LifeWatch Lab -20 Freezer 3,-20,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,2022-09-26 00:00:00,2022-09-30 00:00:00,4,2023-10-17 00:00:00,2023-10-17 00:00:00,batch_3.2,,,,EMOBON_BPNS_So_52
EMOBON-220420-BPNS-So3-Macro-R3,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-04-20 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-04-20 00:00:00,BPNS_So_220420,Annelien Rigaux,NA,ebb_tide,macro,,3,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-04-21 00:00:00,MSO LifeWatch Lab -20 Freezer 3,-20,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_53
EMOBON-220420-BPNS-So3-Macro-R4,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-04-20 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-04-20 00:00:00,BPNS_So_220420,Annelien Rigaux,NA,ebb_tide,macro,,4,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-04-21 00:00:00,MSO LifeWatch Lab -20 Freezer 3,-20,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_54
EMOBON-220420-BPNS-So3-Macro-B,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-04-20 community collected macro,256318,metagenome,mimarks-specimen,sediment [ENVO:00002007],2022-04-20 00:00:00,BPNS_So_220420,Annelien Rigaux,NA,NA,macro,,blank_1,NA,NA,20,NA,SoSOP3,Problem with underway data,2022-04-21 00:00:00,MSO LifeWatch Lab -20 Freezer 3,-20,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_55
EMOBON-220420-BPNS-SoSOP3-Meio-R1,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-04-20 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-04-20 00:00:00,BPNS_So_220420,Annelien Rigaux,NA,ebb_tide,meio,,1,32,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-04-28 00:00:00,"UGent MarBiol Freezer #4, Box#61",-20,Annelien Rigaux,NA,Lara Macheriotou,0000-0002-5662-5689,N,639.4,2022-10-03 00:00:00,2022-10-05 00:00:00,-20,2022-11-15 00:00:00,2022-11-16 00:00:00,batch_3.1,,,,EMOBON_BPNS_So_56
EMOBON-220420-BPNS-SoSOP3-Meio-R2,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-04-20 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-04-20 00:00:00,BPNS_So_220420,Annelien Rigaux,NA,ebb_tide,meio,,2,32,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-04-28 00:00:00,"UGent MarBiol Freezer #4, Box#61",-20,Annelien Rigaux,NA,Lara Macheriotou,0000-0002-5662-5689,N,627.8,2022-10-03 00:00:00,2022-10-05 00:00:00,-20,2022-11-15 00:00:00,2022-11-16 00:00:00,batch_3.1,,,,EMOBON_BPNS_So_57
EMOBON-220420-BPNS-SoSOP3-Meio-R3,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-04-20 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-04-20 00:00:00,BPNS_So_220420,Annelien Rigaux,NA,ebb_tide,meio,,3,32,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-04-28 00:00:00,"UGent MarBiol Freezer #4, Box#61",-20,Annelien Rigaux,NA,Lara Macheriotou,0000-0002-5662-5689,Y,598.6,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_58
EMOBON-220420-BPNS-SoSOP3-Meio-R4,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-04-20 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-04-20 00:00:00,BPNS_So_220420,Annelien Rigaux,NA,ebb_tide,meio,,4,32,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-04-28 00:00:00,"UGent MarBiol Freezer #4, Box#61",-20,Annelien Rigaux,NA,Lara Macheriotou,0000-0002-5662-5689,Y,650,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_59
EMOBON-220420-BPNS-SoSOP3-Meio-B,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-04-20 community collected meio,256318,metagenome,mimarks-specimen,sediment [ENVO:00002007],2022-04-20 00:00:00,BPNS_So_220420,Annelien Rigaux,NA,NA,meio,,blank_1,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-04-28 00:00:00,"UGent MarBiol Freezer #4, Box#61",-20,Annelien Rigaux,NA,Lara Macheriotou,0000-0002-5662-5689,N,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_60
EMOBON-220601-BPNS-So3-Micro-R1,EMOBON metagenome sediment sample from station BPNS collected on 2022-06-01 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-06-01 00:00:00,BPNS_So_220601,Rune Lagaisse,0000-0001-9191-9140,flood_tide,micro,,1,NA,NA,20.3,Van Veen Grab,SoSOP3,NA,2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,2022-09-26 00:00:00,2022-09-30 00:00:00,-70,2023-07-18 00:00:00,2023-07-18 00:00:00,batch_3,,,,EMOBON_BPNS_So_61
EMOBON-220601-BPNS-So3-Micro-R2,EMOBON metagenome sediment sample from station BPNS collected on 2022-06-01 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-06-01 00:00:00,BPNS_So_220601,Rune Lagaisse,0000-0001-9191-9140,flood_tide,micro,,2,NA,NA,20.3,Van Veen Grab,SoSOP3,NA,2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,2022-09-26 00:00:00,2022-09-30 00:00:00,-70,2023-07-18 00:00:00,2023-07-18 00:00:00,batch_3,,,,EMOBON_BPNS_So_62
EMOBON-220601-BPNS-So3-Micro-R3,EMOBON metagenome sediment sample from station BPNS collected on 2022-06-01 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-06-01 00:00:00,BPNS_So_220601,Rune Lagaisse,0000-0001-9191-9140,flood_tide,micro,,3,NA,NA,20.3,Van Veen Grab,SoSOP3,NA,2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_63
EMOBON-220601-BPNS-So3-Micro-R4,EMOBON metagenome sediment sample from station BPNS collected on 2022-06-01 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-06-01 00:00:00,BPNS_So_220601,Rune Lagaisse,0000-0001-9191-9140,flood_tide,micro,,4,NA,NA,20.3,Van Veen Grab,SoSOP3,NA,2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_64
EMOBON-220601-BPNS-So3-Micro-B1,EMOBON metagenome sediment sample from station BPNS collected on 2022-06-01 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2022-06-01 00:00:00,BPNS_So_220601,Rune Lagaisse,0000-0001-9191-9140,NA,micro,,blank_1,NA,NA,20.3,NA,SoSOP3,NA,2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_65
EMOBON-220601-BPNS-So3-Micro-B2,EMOBON metagenome sediment sample from station BPNS collected on 2022-06-01 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2022-06-01 00:00:00,BPNS_So_220601,Rune Lagaisse,0000-0001-9191-9140,NA,micro,,blank_2,NA,NA,20.3,NA,SoSOP3,NA,2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_66
EMOBON-220601-BPNS-SoSOP3-Meio-R1,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-06-01 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-06-01 00:00:00,BPNS_So_220601,Lara Macheriotou,0000-0002-5662-5689,flood_tide,meio,,1,32,NA,20.3,Van Veen Grab,SoSOP3,NA,2022-06-01 10:00:00,"UGent MarBiol Freezer #4, Box#61",-20,Lara Macheriotou,0000-0002-5662-5689,NA,NA,N,302.5,2022-10-03 00:00:00,2022-10-05 00:00:00,-20,2022-11-15 00:00:00,2022-11-16 00:00:00,batch_3.1,,,,EMOBON_BPNS_So_67
EMOBON-220601-BPNS-SoSOP3-Meio-R2,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-06-01 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-06-01 00:00:00,BPNS_So_220601,Lara Macheriotou,0000-0002-5662-5689,flood_tide,meio,,2,32,NA,20.3,Van Veen Grab,SoSOP3,NA,2022-06-01 10:00:00,"UGent MarBiol Freezer #4, Box#61",-20,Lara Macheriotou,0000-0002-5662-5689,NA,NA,N,248.9,2022-10-03 00:00:00,2022-10-05 00:00:00,-20,2022-11-15 00:00:00,2022-11-16 00:00:00,batch_3.1,,,,EMOBON_BPNS_So_68
EMOBON-220601-BPNS-SoSOP3-Meio-R3,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-06-01 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-06-01 00:00:00,BPNS_So_220601,Lara Macheriotou,0000-0002-5662-5689,flood_tide,meio,,3,32,NA,20.3,Van Veen Grab,SoSOP3,NA,2022-06-01 10:00:00,"UGent MarBiol Freezer #4, Box#61",-20,Lara Macheriotou,0000-0002-5662-5689,NA,NA,Y,282.7,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_69
EMOBON-220601-BPNS-SoSOP3-Meio-R4,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-06-01 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-06-01 00:00:00,BPNS_So_220601,Lara Macheriotou,0000-0002-5662-5689,flood_tide,meio,,4,32,NA,20.3,Van Veen Grab,SoSOP3,NA,2022-06-01 10:00:00,"UGent MarBiol Freezer #4, Box#61",-20,Lara Macheriotou,0000-0002-5662-5689,NA,NA,Y,329.4,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_70
EMOBON-220601-BPNS-SoSOP3-Meio-B,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-06-01 community collected meio,256318,metagenome,mimarks-specimen,sediment [ENVO:00002007],2022-06-01 00:00:00,BPNS_So_220601,Lara Macheriotou,0000-0002-5662-5689,NA,meio,,blank_1,NA,NA,20.3,Van Veen Grab,SoSOP3,NA,2022-06-01 10:00:00,"UGent MarBiol Freezer #4, Box#61",-20,Lara Macheriotou,0000-0002-5662-5689,NA,NA,N,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_71
EMOBON-220819-BPNS-So3-Micro-R1,EMOBON metagenome sediment sample from station BPNS collected on 2022-08-19 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-08-19 00:00:00,BPNS_So_220819,Rune Lagaisse,0000-0001-9191-9140,flood_tide,micro,,1,NA,NA,19.9,Van Veen Grab,SoSOP3,"Winch issues, no Van Veen possible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,"sampling failed; Winch issues, no Van Veen possible",NA,EMOBON_BPNS_So_72
EMOBON-220819-BPNS-So3-Micro-R2,EMOBON metagenome sediment sample from station BPNS collected on 2022-08-19 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-08-19 00:00:00,BPNS_So_220819,Rune Lagaisse,0000-0001-9191-9140,flood_tide,micro,,2,NA,NA,19.9,Van Veen Grab,SoSOP3,"Winch issues, no Van Veen possible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,"sampling failed; Winch issues, no Van Veen possible",NA,EMOBON_BPNS_So_73
EMOBON-220819-BPNS-So3-Micro-R3,EMOBON metagenome sediment sample from station BPNS collected on 2022-08-19 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-08-19 00:00:00,BPNS_So_220819,Rune Lagaisse,0000-0001-9191-9140,flood_tide,micro,,3,NA,NA,19.9,Van Veen Grab,SoSOP3,"Winch issues, no Van Veen possible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,T,"sampling failed; Winch issues, no Van Veen possible",NA,EMOBON_BPNS_So_74
EMOBON-220819-BPNS-So3-Micro-R4,EMOBON metagenome sediment sample from station BPNS collected on 2022-08-19 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-08-19 00:00:00,BPNS_So_220819,Rune Lagaisse,0000-0001-9191-9140,flood_tide,micro,,4,NA,NA,19.9,Van Veen Grab,SoSOP3,"Winch issues, no Van Veen possible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,T,"sampling failed; Winch issues, no Van Veen possible",NA,EMOBON_BPNS_So_75
EMOBON-220819-BPNS-So3-Micro-B1,EMOBON metagenome sediment sample from station BPNS collected on 2022-08-19 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2022-08-19 00:00:00,BPNS_So_220819,Rune Lagaisse,0000-0001-9191-9140,NA,micro,,blank_1,NA,NA,19.9,NA,SoSOP3,"Winch issues, no Van Veen possible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,T,"sampling failed; Winch issues, no Van Veen possible",NA,EMOBON_BPNS_So_76
EMOBON-220819-BPNS-So3-Micro-B2,EMOBON metagenome sediment sample from station BPNS collected on 2022-08-19 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2022-08-19 00:00:00,BPNS_So_220819,Rune Lagaisse,0000-0001-9191-9140,NA,micro,,blank_2,NA,NA,19.9,NA,SoSOP3,"Winch issues, no Van Veen possible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,T,"sampling failed; Winch issues, no Van Veen possible",NA,EMOBON_BPNS_So_77
EMOBON-221027-BPNS-So3-Micro-R1,EMOBON metagenome sediment sample from station BPNS collected on 2022-10-27 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,flood_tide,micro,,1,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-10-27 16:46:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,2023-06-13 00:00:00,2023-06-19 00:00:00,-70,2024-04-17 00:00:00,2024-04-18 00:00:00,batch_4,F,NA,,EMOBON_BPNS_So_78
EMOBON-221027-BPNS-So3-Micro-R2,EMOBON metagenome sediment sample from station BPNS collected on 2022-10-27 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,flood_tide,micro,,2,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-10-27 16:46:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,2023-06-13 00:00:00,2023-06-19 00:00:00,-70,2024-04-17 00:00:00,2024-04-18 00:00:00,batch_4,F,NA,,EMOBON_BPNS_So_79
EMOBON-221027-BPNS-So3-Micro-R3,EMOBON metagenome sediment sample from station BPNS collected on 2022-10-27 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,flood_tide,micro,,3,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-10-27 16:46:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_80
EMOBON-221027-BPNS-So3-Micro-R4,EMOBON metagenome sediment sample from station BPNS collected on 2022-10-27 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,flood_tide,micro,,4,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-10-27 16:46:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_81
EMOBON-221027-BPNS-So3-Micro-B1,EMOBON metagenome sediment sample from station BPNS collected on 2022-10-27 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,NA,micro,,blank_1,NA,NA,20,NA,SoSOP3,Problem with underway data,2022-10-27 16:46:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_82
EMOBON-221027-BPNS-So3-Micro-B2,EMOBON metagenome sediment sample from station BPNS collected on 2022-10-27 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,NA,micro,,blank_2,NA,NA,20,NA,SoSOP3,Problem with underway data,2022-10-27 16:46:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_83
EMOBON-221027-BPNS-So3-Macro-R1,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-10-27 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,flood_tide,macro,,1,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-10-27 16:46:00,MSO LifeWatch Lab -20 Freezer 3,-20,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,2023-09-11 00:00:00,2023-09-14 00:00:00,4,,,batch_4,F,NA; only 18S v1-v2 was successful,,EMOBON_BPNS_So_84
EMOBON-221027-BPNS-So3-Macro-R2,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-10-27 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,flood_tide,macro,,2,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-10-27 16:46:00,MSO LifeWatch Lab -20 Freezer 3,-20,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,2023-09-11 00:00:00,2023-09-14 00:00:00,4,,,batch_4,F,NA; only 18S v1-v2 was successful,,EMOBON_BPNS_So_85
EMOBON-221027-BPNS-So3-Macro-R3,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-10-27 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,flood_tide,macro,,3,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-10-27 16:46:00,MSO LifeWatch Lab -20 Freezer 3,-20,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_86
EMOBON-221027-BPNS-So3-Macro-R4,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-10-27 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,flood_tide,macro,,4,NA,NA,20,Van Veen Grab,SoSOP3,Problem with underway data,2022-10-27 16:46:00,MSO LifeWatch Lab -20 Freezer 3,-20,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_87
EMOBON-221027-BPNS-So3-Macro-B,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2022-10-27 community collected macro,256318,metagenome,mimarks-specimen,sediment [ENVO:00002007],2022-10-27 00:00:00,BPNS_So_221027,Rune Lagaisse,0000-0001-9191-9140,NA,macro,,blank_1,NA,NA,20,NA,SoSOP3,Problem with underway data,2022-10-27 16:46:00,MSO LifeWatch Lab -20 Freezer 3,-20,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_BPNS_So_88
